listener_id,country,age_group,gender,subscription_type,signup_date
4465,Germany,25-34,Other,free,2023-10-10
4466,India,18-24,Other,premium,2022-04-14
4467,India,25-34,Male,free,2024-09-08
4468,UK,45+,Male,free,2022-07-12
4469,India,45+,Other,free,2022-09-07
4470,Germany,45+,Female,premium,2022-01-13
4471,UK,18-24,Other,free,2023-07-21
4472,UK,25-34,Other,free,2024-05-05
4473,USA,18-24,Male,free,2023-08-20
4474,USA,25-34,Other,premium,2023-09-13
4475,India,35-44,Female,premium,2023-07-09
4476,UK,35-44,Male,premium,2023-01-23
4477,USA,18-24,Other,free,2022-03-12
4478,Germany,45+,Other,free,2024-08-13
4479,USA,18-24,Female,free,2024-02-19
4480,Australia,45+,Other,free,2023-07-25
4481,Australia,25-34,Other,free,2024-08-30
4482,USA,45+,Other,premium,2023-03-14
4483,UK,45+,Other,premium,2022-02-13
4484,UK,25-34,Female,free,2022-09-29
4485,Canada,35-44,Other,free,2024-06-20
4486,Australia,25-34,Other,premium,2022-01-14
4487,Germany,18-24,Other,free,2023-01-06
4488,UK,18-24,Male,free,2022-04-22
4489,India,18-24,Female,free,2023-01-14
4490,Australia,18-24,Male,free,2022-11-10
4491,Germany,18-24,Male,premium,2023-02-19
4492,Germany,35-44,Female,free,2024-01-10
4493,UK,35-44,Male,free,2023-04-30
4494,Germany,45+,Male,free,2022-06-18
4495,UK,18-24,Male,premium,2024-06-06
4496,USA,25-34,Female,free,2024-03-13
4497,Australia,18-24,Other,free,2022-09-03
4498,Canada,35-44,Female,premium,2022-09-23
4499,USA,18-24,Female,premium,2024-04-28
4500,Australia,35-44,Female,premium,2022-08-31
4501,UK,45+,Male,premium,2023-11-01
4502,Australia,45+,Other,free,2022-10-27
4503,UK,45+,Female,free,2024-08-08
4504,USA,35-44,Female,free,2022-11-23
4505,India,18-24,Other,free,2023-06-14
4506,India,18-24,Other,premium,2023-08-18
4507,Australia,25-34,Other,premium,2024-04-26
4508,India,35-44,Male,premium,2024-01-13
4509,UK,25-34,Other,free,2022-12-08
4510,Germany,45+,Male,premium,2024-02-04
4511,UK,18-24,Female,premium,2023-11-10
4512,Germany,35-44,Male,free,2023-07-08
4513,USA,25-34,Other,premium,2022-09-06
4514,Canada,25-34,Male,free,2024-01-30
4515,Germany,25-34,Other,free,2024-08-07
4516,India,18-24,Male,free,2023-01-15
4517,UK,18-24,Female,free,2024-03-08
4518,USA,18-24,Male,free,2023-06-16
4519,India,35-44,Female,free,2024-06-12
4520,USA,18-24,Other,premium,2024-05-13
4521,Canada,35-44,Female,free,2023-01-16
4522,UK,25-34,Other,premium,2022-02-11
4523,Australia,25-34,Other,free,2022-12-11
4524,UK,45+,Female,free,2023-08-22
4525,Canada,18-24,Female,free,2022-09-18
4526,UK,25-34,Male,free,2022-11-02
4527,Australia,18-24,Male,free,2024-03-19
4528,Germany,35-44,Female,free,2024-05-11
4529,USA,25-34,Female,free,2022-08-28
4530,Australia,18-24,Female,free,2023-11-10
4531,India,25-34,Female,premium,2022-11-09
4532,Canada,25-34,Other,free,2024-01-01
4533,Germany,18-24,Female,free,2023-03-17
4534,India,25-34,Female,free,2024-07-21
4535,India,25-34,Female,free,2024-06-21
4536,Canada,25-34,Female,free,2022-05-13
4537,Germany,25-34,Other,premium,2023-12-20
4538,India,35-44,Male,premium,2022-02-20
4539,India,25-34,Male,free,2023-09-10
4540,Germany,45+,Male,free,2023-01-27
4541,UK,25-34,Male,free,2023-11-27
4542,India,18-24,Male,premium,2023-12-14
4543,USA,45+,Other,free,2023-06-07
4544,Germany,35-44,Male,free,2024-02-05
4545,India,45+,Other,premium,2023-05-23
4546,Canada,45+,Other,premium,2023-10-24
4547,Australia,45+,Male,premium,2022-12-20
4548,USA,18-24,Male,premium,2024-05-16
4549,Australia,18-24,Male,premium,2024-08-30
4550,Australia,18-24,Female,free,2023-01-30
4551,India,35-44,Other,free,2024-08-13
4552,USA,18-24,Male,premium,2022-04-06
4553,USA,18-24,Female,free,2022-04-16
4554,UK,45+,Other,premium,2023-10-17
4555,Australia,18-24,Female,free,2023-11-09
4556,USA,25-34,Female,free,2023-05-28
4557,UK,18-24,Male,free,2023-07-12
4558,Germany,35-44,Other,free,2022-08-30
4559,UK,35-44,Female,free,2024-05-05
4560,Canada,25-34,Other,premium,2024-07-27
4561,India,35-44,Male,free,2023-05-03
4562,Germany,35-44,Other,premium,2024-02-29
4563,Germany,45+,Female,free,2023-05-30
4564,Canada,25-34,Female,free,2023-10-16
4565,UK,45+,Other,free,2024-06-16
4566,India,45+,Female,free,2022-03-02
4567,UK,18-24,Female,premium,2023-02-20
4568,USA,25-34,Female,premium,2022-10-21
4569,UK,18-24,Male,premium,2024-01-07
4570,Germany,18-24,Male,premium,2022-10-29
4571,India,45+,Female,free,2022-06-19
4572,UK,35-44,Other,premium,2023-10-08
4573,India,25-34,Male,premium,2022-02-10
4574,India,35-44,Other,premium,2022-08-19
4575,USA,45+,Female,free,2023-02-13
4576,USA,45+,Female,premium,2024-01-08
4577,Germany,45+,Other,free,2023-10-13
4578,Canada,45+,Male,premium,2023-09-14
4579,India,45+,Other,free,2024-09-23
4580,Canada,45+,Other,free,2022-10-24
4581,Germany,35-44,Female,free,2023-03-31
4582,India,18-24,Male,free,2022-02-26
4583,India,35-44,Other,free,2024-07-30
4584,Australia,25-34,Male,premium,2023-09-27
4585,Canada,35-44,Female,free,2022-08-28
4586,UK,45+,Male,free,2023-08-21
4587,USA,35-44,Female,free,2022-06-25
4588,UK,18-24,Male,free,2022-03-04
4589,Canada,25-34,Other,free,2023-07-05
4590,USA,35-44,Female,free,2022-05-18
4591,UK,18-24,Other,free,2024-09-07
4592,Australia,35-44,Female,free,2023-03-30
4593,USA,25-34,Male,free,2024-01-23
4594,India,35-44,Male,free,2023-03-25
4595,UK,45+,Female,free,2022-08-14
4596,USA,35-44,Female,premium,2023-03-19
4597,Australia,18-24,Female,free,2022-07-25
4598,USA,35-44,Male,free,2023-11-07
4599,USA,18-24,Female,free,2022-01-27
4600,Australia,25-34,Female,free,2023-04-02
4601,UK,35-44,Other,free,2023-11-26
4602,Germany,25-34,Female,free,2023-12-11
4603,UK,25-34,Other,free,2024-09-17
4604,Canada,35-44,Other,free,2024-04-28
4605,Australia,18-24,Other,free,2024-08-06
4606,UK,25-34,Male,free,2022-04-17
4607,USA,25-34,Other,premium,2023-03-20
4608,Australia,35-44,Female,free,2023-12-02
4609,India,35-44,Male,free,2022-02-05
4610,UK,35-44,Male,premium,2023-08-20
4611,Australia,35-44,Male,premium,2022-06-04
4612,UK,35-44,Male,free,2022-06-18
4613,Australia,45+,Male,premium,2024-03-06
4614,USA,35-44,Male,free,2022-09-29
4615,India,18-24,Male,free,2023-07-01
4616,India,25-34,Other,free,2023-02-24
4617,Canada,18-24,Female,free,2022-07-03
4618,Australia,18-24,Female,free,2023-09-03
4619,UK,45+,Other,free,2022-08-25
4620,India,35-44,Other,free,2024-07-03
4621,India,25-34,Male,free,2023-05-24
4622,Germany,18-24,Male,free,2023-03-17
4623,Germany,35-44,Other,free,2024-09-07
4624,India,35-44,Male,free,2022-05-02
4625,Australia,45+,Female,free,2023-02-21
4626,Canada,45+,Female,premium,2023-06-19
4627,India,45+,Male,free,2023-01-10
4628,USA,25-34,Male,free,2023-07-29
4629,UK,18-24,Male,premium,2022-11-22
4630,Canada,45+,Female,free,2023-04-25
4631,USA,45+,Male,premium,2022-05-30
4632,Canada,45+,Other,free,2023-12-08
4633,USA,18-24,Male,free,2024-09-21
4634,UK,18-24,Other,free,2023-08-15
4635,UK,45+,Male,free,2023-05-05
4636,Germany,45+,Male,free,2024-04-06
4637,Australia,35-44,Female,premium,2022-06-02
4638,USA,45+,Other,premium,2022-01-17
4639,Germany,25-34,Other,free,2023-07-05
4640,USA,25-34,Other,premium,2024-04-24
4641,Germany,45+,Female,free,2022-12-14
4642,UK,18-24,Other,free,2023-04-04
4643,Canada,35-44,Female,free,2022-07-21
4644,Germany,18-24,Male,premium,2023-02-27
4645,USA,45+,Male,free,2022-10-07
4646,USA,25-34,Other,free,2023-02-26
4647,Australia,35-44,Male,premium,2023-08-23
4648,UK,18-24,Male,free,2024-09-19
4649,USA,18-24,Other,free,2023-04-10
4650,India,45+,Male,free,2024-08-10
4651,Canada,35-44,Other,free,2024-03-22
4652,Germany,25-34,Other,free,2024-03-14
4653,Australia,45+,Male,premium,2022-12-21
4654,Canada,35-44,Male,free,2023-08-05
4655,UK,18-24,Male,free,2023-01-13
4656,Australia,45+,Male,free,2022-05-04
4657,Germany,18-24,Male,free,2022-03-21
4658,Germany,18-24,Female,free,2023-07-11
4659,India,45+,Male,premium,2024-09-14
4660,UK,45+,Female,free,2022-08-21
4661,Australia,45+,Other,free,2023-04-25
4662,Australia,45+,Male,free,2022-06-03
4663,USA,45+,Male,free,2024-06-25
4664,India,18-24,Male,premium,2023-11-23
4665,India,25-34,Other,premium,2023-02-13
4666,Australia,25-34,Female,free,2022-01-31
4667,Australia,45+,Female,premium,2023-08-20
4668,Canada,18-24,Male,free,2023-07-11
4669,Canada,25-34,Male,free,2023-05-18
4670,Canada,25-34,Male,free,2023-01-06
4671,India,25-34,Male,free,2022-11-19
4672,USA,18-24,Other,premium,2022-11-28
4673,Germany,45+,Male,free,2022-08-31
4674,Canada,45+,Other,free,2023-07-06
4675,USA,45+,Male,premium,2023-03-06
4676,UK,35-44,Female,free,2022-07-01
4677,Canada,35-44,Female,premium,2024-03-19
4678,Germany,35-44,Male,free,2023-04-18
4679,UK,18-24,Male,free,2023-01-11
4680,UK,25-34,Other,premium,2022-03-22
4681,Germany,25-34,Male,free,2023-07-04
4682,Canada,18-24,Male,premium,2024-05-17
4683,India,18-24,Male,free,2023-02-24
4684,Germany,45+,Female,premium,2023-04-12
4685,Germany,45+,Other,free,2023-03-04
4686,Germany,35-44,Female,free,2022-02-26
4687,UK,35-44,Other,premium,2022-11-18
4688,USA,18-24,Female,free,2024-09-03
4689,India,35-44,Male,premium,2023-06-26
4690,Canada,25-34,Female,premium,2023-05-10
4691,Canada,18-24,Female,premium,2022-09-23
4692,USA,18-24,Other,premium,2022-08-15
4693,Germany,25-34,Other,free,2024-04-08
4694,India,45+,Female,free,2024-08-16
4695,Canada,45+,Other,free,2024-03-14
4696,Australia,25-34,Other,free,2022-02-23
4697,Canada,25-34,Other,free,2023-09-01
4698,Germany,35-44,Other,free,2024-08-18
4699,Australia,18-24,Other,free,2024-09-04
4700,USA,35-44,Female,free,2022-01-04
4701,India,25-34,Other,free,2023-03-15
4702,USA,35-44,Male,premium,2022-11-06
4703,USA,25-34,Female,free,2024-05-28
4704,India,35-44,Female,free,2023-08-26
4705,India,35-44,Female,premium,2022-03-30
4706,Canada,45+,Other,free,2022-11-16
4707,Canada,25-34,Male,premium,2023-01-10
4708,India,35-44,Other,free,2023-08-27
4709,Australia,18-24,Female,free,2023-05-16
4710,UK,35-44,Female,free,2023-10-24
4711,Canada,35-44,Female,premium,2022-08-22
4712,UK,18-24,Female,free,2024-07-09
4713,Australia,25-34,Other,premium,2022-12-03
4714,India,45+,Male,free,2023-07-25
4715,Australia,45+,Male,free,2022-07-04
4716,Canada,45+,Female,free,2023-03-14
4717,USA,18-24,Male,free,2023-07-10
4718,India,35-44,Female,free,2022-06-29
4719,Germany,25-34,Female,premium,2022-03-17
4720,UK,35-44,Male,free,2023-10-18
4721,Australia,45+,Female,free,2023-09-05
4722,India,35-44,Male,free,2024-06-11
4723,Australia,18-24,Female,premium,2022-09-29
4724,India,18-24,Male,premium,2024-09-03
4725,Canada,25-34,Female,premium,2022-02-24
4726,Canada,25-34,Male,premium,2023-12-02
4727,Canada,45+,Female,premium,2024-05-12
4728,Australia,25-34,Female,premium,2024-04-26
4729,Germany,35-44,Female,premium,2022-03-18
4730,Canada,18-24,Male,free,2022-10-23
4731,India,18-24,Other,free,2022-08-07
4732,Canada,18-24,Female,free,2022-10-04
4733,USA,25-34,Female,free,2023-08-01
4734,Canada,18-24,Male,free,2023-10-10
4735,Australia,18-24,Female,free,2024-01-16
4736,Germany,18-24,Female,premium,2023-12-12
4737,USA,45+,Female,free,2022-09-23
4738,Australia,45+,Female,premium,2024-08-10
4739,Australia,25-34,Other,premium,2024-06-18
4740,Australia,18-24,Other,premium,2022-02-12
4741,India,25-34,Female,premium,2022-12-27
4742,Australia,18-24,Female,premium,2022-08-16
4743,India,18-24,Female,free,2022-08-15
4744,Australia,18-24,Other,free,2022-03-04
4745,UK,25-34,Other,free,2022-06-20
4746,USA,25-34,Male,premium,2024-08-20
4747,UK,18-24,Male,premium,2024-02-01
4748,Australia,35-44,Female,premium,2024-04-29
4749,USA,25-34,Female,free,2024-02-01
4750,USA,45+,Other,free,2022-11-03
4751,Germany,25-34,Female,free,2024-01-20
4752,UK,18-24,Female,free,2023-07-22
4753,Germany,35-44,Other,free,2023-11-14
4754,USA,18-24,Other,free,2024-07-08
4755,India,45+,Other,premium,2024-09-18
4756,USA,25-34,Other,free,2022-02-03
4757,Germany,25-34,Male,free,2024-04-06
4758,UK,18-24,Other,premium,2023-10-04
4759,Australia,18-24,Other,free,2022-05-10
4760,Australia,45+,Female,free,2023-01-29
4761,UK,35-44,Female,free,2022-05-31
4762,Australia,45+,Female,free,2023-10-17
4763,Australia,35-44,Male,free,2023-09-22
4764,Germany,25-34,Other,free,2023-12-17
4765,UK,35-44,Other,free,2023-01-19
4766,Canada,35-44,Male,free,2024-01-17
4767,India,25-34,Other,free,2022-01-17
4768,India,25-34,Female,premium,2023-08-17
4769,Australia,25-34,Male,free,2022-01-14
4770,India,45+,Other,premium,2022-03-22
4771,UK,25-34,Male,free,2022-07-26
4772,UK,18-24,Male,free,2022-07-23
4773,USA,25-34,Other,premium,2023-01-14
4774,USA,25-34,Female,free,2024-02-23
4775,India,25-34,Other,free,2023-06-28
4776,Canada,35-44,Other,free,2022-01-23
4777,USA,45+,Female,free,2023-09-06
4778,USA,25-34,Other,premium,2022-06-11
4779,UK,45+,Other,premium,2023-09-02
4780,Canada,18-24,Other,free,2022-05-24
4781,Australia,18-24,Male,free,2024-07-18
4782,India,25-34,Male,free,2022-04-14
4783,USA,18-24,Male,premium,2023-01-17
4784,Canada,45+,Other,premium,2023-03-31
4785,Canada,35-44,Female,premium,2023-02-21
4786,India,25-34,Male,free,2022-11-20
4787,Canada,18-24,Female,premium,2022-06-20
4788,Canada,45+,Other,free,2023-07-30
4789,Canada,45+,Male,free,2024-01-26
4790,USA,18-24,Other,premium,2023-08-06
4791,India,45+,Female,free,2022-10-01
4792,Canada,45+,Male,premium,2023-03-28
4793,Canada,25-34,Male,free,2024-05-30
4794,USA,45+,Male,premium,2022-05-05
4795,India,18-24,Male,free,2023-01-18
4796,UK,25-34,Female,free,2022-11-13
4797,USA,18-24,Male,free,2024-04-22
4798,India,35-44,Other,free,2022-04-17
4799,Canada,18-24,Male,free,2023-10-22
4800,India,18-24,Female,free,2024-06-25
4801,India,25-34,Male,free,2023-04-08
4802,Australia,45+,Female,free,2023-03-06
4803,India,18-24,Female,free,2023-12-05
4804,UK,25-34,Other,free,2022-12-03
4805,India,35-44,Male,premium,2024-01-08
4806,UK,25-34,Male,premium,2024-01-24
4807,Canada,25-34,Male,free,2023-05-11
4808,UK,45+,Other,free,2024-08-29
4809,Canada,18-24,Other,premium,2022-12-28
4810,Canada,35-44,Female,free,2024-03-06
4811,UK,25-34,Female,free,2023-03-08
4812,USA,18-24,Female,free,2023-11-06
4813,Germany,18-24,Other,free,2023-06-04
4814,India,25-34,Other,free,2024-05-08
4815,Australia,18-24,Other,free,2023-02-10
4816,Germany,25-34,Female,free,2023-01-12
4817,India,25-34,Other,free,2022-06-01
4818,India,25-34,Female,free,2022-11-18
4819,Canada,35-44,Female,free,2023-08-30
4820,India,25-34,Male,free,2022-08-02
4821,Australia,45+,Male,free,2023-07-30
4822,India,18-24,Male,premium,2022-03-06
4823,UK,35-44,Female,free,2024-06-11
4824,Germany,18-24,Male,free,2022-09-27
4825,UK,35-44,Male,free,2023-06-21
4826,Australia,45+,Male,free,2024-09-22
4827,India,35-44,Other,free,2022-04-10
4828,Australia,35-44,Female,free,2022-04-15
4829,Canada,35-44,Male,premium,2022-05-11
4830,UK,18-24,Other,free,2023-01-24
4831,UK,25-34,Other,premium,2022-11-17
4832,USA,18-24,Other,free,2023-03-14
4833,India,25-34,Male,premium,2022-01-19
4834,Canada,18-24,Other,premium,2022-08-13
4835,UK,45+,Female,premium,2023-09-10
4836,UK,45+,Other,free,2023-07-20
4837,Canada,35-44,Other,free,2024-09-16
4838,Australia,45+,Other,premium,2023-04-05
4839,Australia,35-44,Other,premium,2023-01-29
4840,India,25-34,Female,premium,2022-08-14
4841,USA,45+,Male,free,2024-06-30
4842,UK,25-34,Female,premium,2022-12-26
4843,USA,18-24,Female,free,2023-03-06
4844,Australia,25-34,Male,free,2024-07-13
4845,Australia,18-24,Other,free,2022-01-15
4846,Germany,25-34,Male,free,2023-07-14
4847,India,25-34,Male,premium,2023-10-13
4848,Germany,45+,Female,free,2023-06-30
4849,Germany,25-34,Male,free,2024-07-20
4850,Germany,45+,Other,free,2023-02-18
4851,India,45+,Female,free,2022-12-21
4852,India,35-44,Other,free,2023-04-02
4853,Canada,35-44,Female,free,2023-12-23
4854,USA,18-24,Other,free,2023-06-15
4855,USA,25-34,Male,premium,2024-09-25
4856,Canada,18-24,Male,premium,2022-07-15
4857,Canada,25-34,Male,free,2024-04-17
4858,Australia,35-44,Other,free,2022-04-25
4859,Germany,35-44,Female,free,2023-02-21
4860,Canada,25-34,Female,premium,2022-12-18
4861,UK,25-34,Female,free,2024-09-02
4862,USA,35-44,Male,free,2022-03-16
4863,Canada,35-44,Other,free,2023-10-24
4864,UK,18-24,Female,premium,2022-02-05
4865,UK,35-44,Other,free,2022-08-30
4866,UK,25-34,Female,free,2023-10-25
4867,Australia,18-24,Male,premium,2022-03-04
4868,Australia,25-34,Other,free,2023-10-28
4869,UK,45+,Female,premium,2023-05-24
4870,Australia,18-24,Female,free,2022-07-07
4871,Germany,25-34,Female,premium,2024-01-05
4872,UK,35-44,Female,free,2022-04-03
4873,Germany,45+,Male,premium,2022-01-05
4874,Germany,25-34,Female,free,2023-03-14
4875,UK,18-24,Female,premium,2022-06-15
4876,USA,25-34,Male,free,2023-03-22
4877,UK,45+,Female,free,2022-01-25
4878,UK,18-24,Other,premium,2023-05-23
4879,Australia,45+,Other,free,2022-04-08
4880,UK,25-34,Female,free,2022-09-25
4881,USA,35-44,Male,free,2023-10-24
4882,Australia,35-44,Male,premium,2023-01-28
4883,India,25-34,Male,free,2024-02-03
4884,India,25-34,Female,premium,2023-08-19
4885,Germany,25-34,Female,free,2022-10-12
4886,Germany,18-24,Other,free,2023-11-15
4887,USA,45+,Male,free,2024-01-03
4888,Canada,45+,Female,free,2022-04-19
4889,India,45+,Female,free,2022-01-27
4890,Germany,25-34,Female,free,2024-01-28
4891,India,45+,Male,free,2022-02-24
4892,USA,25-34,Male,premium,2024-09-03
4893,USA,18-24,Other,free,2022-05-13
4894,Canada,35-44,Male,free,2022-02-21
4895,Canada,25-34,Female,free,2023-05-08
4896,Australia,25-34,Other,free,2024-02-04
4897,USA,35-44,Male,free,2024-02-20
4898,Germany,35-44,Male,free,2022-10-25
4899,India,18-24,Male,premium,2023-02-03
4900,UK,45+,Male,free,2023-08-14
4901,Canada,25-34,Female,free,2022-01-18
4902,UK,45+,Male,free,2024-03-28
4903,Germany,25-34,Female,free,2024-02-09
4904,Canada,18-24,Female,free,2024-05-04
4905,UK,35-44,Female,free,2023-09-11
4906,Germany,18-24,Other,free,2024-06-27
4907,India,35-44,Female,free,2024-08-21
4908,Germany,45+,Male,premium,2023-07-13
4909,Australia,45+,Other,free,2022-09-03
4910,Canada,18-24,Male,free,2023-05-18
4911,USA,35-44,Female,free,2022-03-30
4912,India,18-24,Male,free,2022-07-22
4913,UK,35-44,Other,free,2024-08-03
4914,Canada,35-44,Other,free,2022-08-28
4915,USA,45+,Male,premium,2023-05-05
4916,Germany,45+,Male,free,2024-02-19
4917,USA,35-44,Male,free,2022-01-13
4918,Canada,35-44,Other,free,2023-10-11
4919,Canada,35-44,Female,free,2022-11-11
4920,Australia,45+,Male,free,2023-11-16
4921,Australia,45+,Female,free,2024-01-12
4922,USA,25-34,Other,free,2022-07-17
4923,Germany,35-44,Male,free,2022-08-31
4924,USA,25-34,Male,free,2023-05-22
4925,Canada,35-44,Other,premium,2022-02-12
4926,Canada,45+,Male,free,2022-11-26
4927,UK,25-34,Female,free,2024-03-01
4928,Australia,25-34,Other,premium,2023-08-14
4929,UK,18-24,Other,premium,2023-03-05
4930,India,35-44,Male,premium,2024-03-01
4931,Canada,45+,Other,free,2024-01-14
4932,UK,18-24,Male,premium,2023-09-05
4933,USA,18-24,Male,free,2022-06-11
4934,Australia,35-44,Other,free,2023-10-18
4935,Australia,18-24,Male,free,2024-08-16
4936,Germany,35-44,Female,premium,2023-09-13
4937,USA,18-24,Female,free,2023-03-11
4938,Germany,35-44,Male,free,2022-08-21
4939,UK,45+,Female,free,2022-04-21
4940,India,35-44,Male,free,2024-07-16
4941,USA,35-44,Female,premium,2024-07-22
4942,USA,25-34,Other,free,2022-08-20
4943,USA,45+,Male,free,2024-08-09
4944,Germany,45+,Male,premium,2024-01-20
4945,UK,45+,Male,free,2023-12-10
4946,USA,18-24,Male,free,2022-09-30
4947,USA,25-34,Male,premium,2023-08-21
4948,Australia,45+,Male,premium,2024-03-17
4949,India,18-24,Other,premium,2022-02-10
4950,Australia,18-24,Other,free,2023-07-14
4951,Australia,18-24,Female,free,2023-04-11
4952,India,25-34,Male,free,2024-07-12
4953,UK,18-24,Female,free,2022-03-18
4954,Australia,25-34,Female,free,2023-11-21
4955,UK,35-44,Other,free,2023-05-05
4956,Australia,18-24,Female,premium,2024-02-08
4957,Canada,45+,Other,free,2022-04-27
4958,India,18-24,Female,free,2023-03-10
4959,Australia,35-44,Male,free,2022-01-19
4960,Canada,35-44,Female,free,2024-09-20
4961,Germany,18-24,Other,premium,2023-07-25
4962,Canada,35-44,Other,free,2022-07-15
4963,USA,25-34,Other,free,2023-09-11
4964,Australia,25-34,Female,free,2023-03-27
4965,Canada,18-24,Female,free,2023-03-01
4966,UK,25-34,Other,free,2023-01-29
4967,Germany,25-34,Male,premium,2022-10-11
4968,Australia,45+,Male,free,2022-02-03
4969,USA,18-24,Female,free,2022-10-22
4970,Canada,35-44,Female,free,2022-09-08
4971,Germany,18-24,Other,premium,2023-09-30
4972,Australia,25-34,Female,premium,2022-12-05
4973,Germany,45+,Female,free,2023-09-10
4974,USA,18-24,Other,free,2023-03-16
4975,Canada,18-24,Other,premium,2022-06-29
